Record ID,Geological Group ID,CV Block ID,target,model_score,score_type,prediction,threshold,threshold_status,repeat,outer_fold,model,parameter_hash,analysis_protocol_hash,optimizer_converged,optimizer_iterations,optimizer_fit_cycles
R1903,GG0111,CVB0107,0,0.0427511115259388,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R1904,GG0111,CVB0107,0,0.015932713548208625,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R1905,GG0111,CVB0107,0,0.0869140814215977,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R1906,GG0111,CVB0107,0,0.051265505262003914,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R1907,GG0111,CVB0107,0,0.048362315410750645,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R1908,GG0111,CVB0107,0,0.036763359568822505,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2240,GG0118,CVB0114,0,0.041887685984277646,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2241,GG0118,CVB0114,0,0.04721925141195711,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2242,GG0118,CVB0114,0,0.06673865734696373,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2243,GG0118,CVB0114,0,0.09343103649190102,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2244,GG0118,CVB0114,0,0.11916405549241518,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2245,GG0118,CVB0114,0,0.09756188519835948,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2246,GG0118,CVB0114,0,0.17321292943307173,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2247,GG0118,CVB0114,0,0.07689258146160156,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2248,GG0118,CVB0114,0,0.4204085887571592,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2249,GG0118,CVB0114,0,0.009739264579416075,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2250,GG0118,CVB0114,0,0.2944097760010017,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2251,GG0118,CVB0114,0,0.004057200652382047,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2252,GG0118,CVB0114,0,0.0454068228485487,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2253,GG0118,CVB0114,0,0.7289978678334984,monotonic_transformed_decision_score_not_calibrated,1,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2254,GG0118,CVB0114,0,0.013727645398132393,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2255,GG0118,CVB0114,0,0.014450587768820937,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2256,GG0118,CVB0114,0,0.04003760423338466,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2257,GG0118,CVB0114,0,0.013236526284051314,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2258,GG0118,CVB0114,0,0.014435648366151717,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2259,GG0118,CVB0114,0,0.013324324488073842,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2260,GG0118,CVB0114,0,0.016193870991633372,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2261,GG0118,CVB0114,0,0.007349520144530025,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2262,GG0118,CVB0114,0,0.00376395902090054,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2263,GG0118,CVB0114,0,0.003785179047583108,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2264,GG0118,CVB0114,0,0.005626989450757931,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2265,GG0118,CVB0114,0,0.0048161102976809565,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2266,GG0118,CVB0114,0,0.003553561284752172,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2267,GG0118,CVB0114,0,0.0064330843121934754,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2268,GG0118,CVB0114,0,0.007348471725639815,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2269,GG0118,CVB0114,0,0.02702092958563421,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2270,GG0118,CVB0114,0,0.033559279968690056,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2271,GG0118,CVB0114,0,0.01553348687849311,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2272,GG0118,CVB0114,0,0.12633260907855495,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2273,GG0118,CVB0114,0,0.3893037410462134,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2274,GG0118,CVB0114,0,0.6573236446889531,monotonic_transformed_decision_score_not_calibrated,1,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2275,GG0118,CVB0114,0,0.01154200496098467,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2276,GG0118,CVB0114,0,0.1104501663095921,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2277,GG0118,CVB0114,0,0.03610132291035716,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2278,GG0118,CVB0114,0,0.015805740611141948,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2279,GG0118,CVB0114,0,0.020199506258143894,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2280,GG0118,CVB0114,0,0.024090297315278127,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2281,GG0118,CVB0114,0,0.024823269126969156,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2282,GG0118,CVB0114,0,0.03732392769358865,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2283,GG0118,CVB0114,0,0.0210358477591435,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2284,GG0118,CVB0114,0,0.03533697049732157,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2285,GG0118,CVB0114,0,0.09616728019797054,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2286,GG0118,CVB0114,0,0.008235338436566923,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2287,GG0118,CVB0114,0,0.04635241127264429,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2288,GG0118,CVB0114,0,0.04010017724909124,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2289,GG0118,CVB0114,0,0.027449938045974738,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2290,GG0118,CVB0114,0,0.019415591876306343,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2291,GG0118,CVB0114,0,0.08824372595812766,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2292,GG0118,CVB0114,0,0.1455739187209471,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2293,GG0118,CVB0114,0,0.014278141699889906,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2294,GG0118,CVB0114,0,0.023114125670700755,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2295,GG0118,CVB0114,0,0.0239674267552062,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2296,GG0118,CVB0114,0,0.036045082920975906,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2297,GG0118,CVB0114,0,0.02205281347058797,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2298,GG0118,CVB0114,0,0.03186428248409743,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2299,GG0118,CVB0114,0,0.01853625658249909,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2300,GG0118,CVB0114,0,0.011468731360192243,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2301,GG0118,CVB0114,0,0.14051202378112185,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2302,GG0118,CVB0114,0,0.07362196717228914,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2303,GG0118,CVB0114,0,0.0573686029035316,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2304,GG0118,CVB0114,0,0.026419843728081777,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2358,GG0004,CVB0004,0,0.07152846592728769,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2359,GG0004,CVB0004,0,0.0046326197643029535,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2360,GG0004,CVB0004,0,0.15202425163700362,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2361,GG0004,CVB0004,0,0.13623004543470396,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2362,GG0004,CVB0004,0,0.6962928616545562,monotonic_transformed_decision_score_not_calibrated,1,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2363,GG0004,CVB0004,0,0.5133761934618033,monotonic_transformed_decision_score_not_calibrated,1,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2364,GG0004,CVB0004,0,0.46251733389913646,monotonic_transformed_decision_score_not_calibrated,1,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2365,GG0004,CVB0004,0,0.5389051566500667,monotonic_transformed_decision_score_not_calibrated,1,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2366,GG0004,CVB0004,0,0.43132422808441406,monotonic_transformed_decision_score_not_calibrated,1,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2367,GG0004,CVB0004,0,0.6857231536372299,monotonic_transformed_decision_score_not_calibrated,1,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2368,GG0004,CVB0004,0,0.4309415228365132,monotonic_transformed_decision_score_not_calibrated,1,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2369,GG0004,CVB0004,0,0.014917994960021571,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
R2370,GG0004,CVB0004,0,0.05766253929394691,monotonic_transformed_decision_score_not_calibrated,0,0.42500000000000004,constraints_met,3,5,SVM,5fa4a908761633c62a478b5a6b62e5ab4f348beacb01f913ae275df854a8b8a0,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
