Geological Group ID,target,target_nunique,cv_block,model_score,model_score_mean_sensitivity,record_count,prediction,score_type,threshold,threshold_status,repeat,outer_fold,model,parameter_hash,analysis_protocol_hash,optimizer_converged,optimizer_iterations,optimizer_fit_cycles
GG0037,0,1,CVB0034,0.003381314338184893,0.15864829864585772,6,0,predict_proba,0.27,constraints_met,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0041,1,1,CVB0038,0.7802271842956543,0.6459505788627125,21,1,predict_proba,0.27,constraints_met,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0048,1,1,CVB0044,0.004205619799904525,0.02010334470833186,4,0,predict_proba,0.27,constraints_met,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0054,1,1,CVB0050,0.760711133480072,0.6292692688737243,21,1,predict_proba,0.27,constraints_met,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0059,1,1,CVB0055,0.7896480560302734,0.6099028920133909,15,1,predict_proba,0.27,constraints_met,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0064,1,1,CVB0060,0.9638298153877258,0.9618094086647033,5,1,predict_proba,0.27,constraints_met,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0071,0,1,CVB0067,0.2116682007908821,0.379254069900136,14,0,predict_proba,0.27,constraints_met,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0074,0,1,CVB0070,0.0016904735239222646,0.0021484097833308624,8,0,predict_proba,0.27,constraints_met,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0081,0,1,CVB0077,0.02994791604578495,0.036235596239566806,5,0,predict_proba,0.27,constraints_met,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0084,0,1,CVB0080,0.0011793573794420809,0.003384448471479118,4,0,predict_proba,0.27,constraints_met,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0089,0,1,CVB0085,0.0007597053190693259,0.0019414073571429721,7,0,predict_proba,0.27,constraints_met,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0096,0,1,CVB0092,0.9910678267478943,0.9711932076348199,9,1,predict_proba,0.27,constraints_met,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0101,0,1,CVB0097,6.344064604490995e-05,5.890993415960111e-05,5,0,predict_proba,0.27,constraints_met,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0106,0,1,CVB0102,0.0011194549733772874,0.037092026427823534,24,0,predict_proba,0.27,constraints_met,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0110,0,1,CVB0106,3.524075509631075e-05,6.50425306678069e-05,13,0,predict_proba,0.27,constraints_met,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0115,0,1,CVB0111,0.008703391999006271,0.03336343309416881,23,0,predict_proba,0.27,constraints_met,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0120,0,1,CVB0116,0.011027861386537552,0.04915192195039708,16,0,predict_proba,0.27,constraints_met,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0124,0,1,CVB0120,0.03700162470340729,0.16707147606131104,9,0,predict_proba,0.27,constraints_met,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0128,0,1,CVB0124,0.15869870781898499,0.10493982915213565,5,0,predict_proba,0.27,constraints_met,1,1,XGBoost,8585aaa05cfdc45db07a6521f3455fad438715e7016e8c3af2d92b7b3190896e,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0001,1,1,CVB0001,0.5287906755413668,0.5249799357036753,7,1,predict_proba,0.475,constraints_met,1,2,RF,524b665e7886c59d45a540381626605749f185b46449066b98b383ad21d1d842,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0005,0,1,CVB0005,0.505079155458968,0.4214561932242022,55,1,predict_proba,0.475,constraints_met,1,2,RF,524b665e7886c59d45a540381626605749f185b46449066b98b383ad21d1d842,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0009,0,1,CVB0009,0.008257526824541277,0.018936636678197866,55,0,predict_proba,0.475,constraints_met,1,2,RF,524b665e7886c59d45a540381626605749f185b46449066b98b383ad21d1d842,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0016,1,1,CVB0015,0.5895179822839138,0.55264234040722,7,1,predict_proba,0.475,constraints_met,1,2,RF,524b665e7886c59d45a540381626605749f185b46449066b98b383ad21d1d842,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0025,1,1,CVB0022,0.6807928373696959,0.6465653941361461,12,1,predict_proba,0.475,constraints_met,1,2,RF,524b665e7886c59d45a540381626605749f185b46449066b98b383ad21d1d842,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0031,0,1,CVB0028,0.13383154823151036,0.11928933154798174,4,0,predict_proba,0.475,constraints_met,1,2,RF,524b665e7886c59d45a540381626605749f185b46449066b98b383ad21d1d842,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0036,0,1,CVB0033,0.12479395085685488,0.1661703559569895,84,0,predict_proba,0.475,constraints_met,1,2,RF,524b665e7886c59d45a540381626605749f185b46449066b98b383ad21d1d842,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0045,1,1,CVB0041,0.4503772722025137,0.4012097575075138,11,0,predict_proba,0.475,constraints_met,1,2,RF,524b665e7886c59d45a540381626605749f185b46449066b98b383ad21d1d842,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0049,1,1,CVB0045,0.7476007555032125,0.7512646585708899,12,1,predict_proba,0.475,constraints_met,1,2,RF,524b665e7886c59d45a540381626605749f185b46449066b98b383ad21d1d842,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0052,1,1,CVB0048,0.6126364266170393,0.680994467163183,3,1,predict_proba,0.475,constraints_met,1,2,RF,524b665e7886c59d45a540381626605749f185b46449066b98b383ad21d1d842,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0057,1,1,CVB0053,0.6083863410275405,0.5768308223006382,10,1,predict_proba,0.475,constraints_met,1,2,RF,524b665e7886c59d45a540381626605749f185b46449066b98b383ad21d1d842,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0065,0,1,CVB0061,0.03567403918928589,0.04245924919084793,11,0,predict_proba,0.475,constraints_met,1,2,RF,524b665e7886c59d45a540381626605749f185b46449066b98b383ad21d1d842,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0072,0,1,CVB0068,0.32549488304178414,0.3188234485273992,8,0,predict_proba,0.475,constraints_met,1,2,RF,524b665e7886c59d45a540381626605749f185b46449066b98b383ad21d1d842,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0076,0,1,CVB0072,0.7635869214674402,0.73231352933675,6,1,predict_proba,0.475,constraints_met,1,2,RF,524b665e7886c59d45a540381626605749f185b46449066b98b383ad21d1d842,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0083,0,1,CVB0079,0.14123143876296912,0.289310783747821,12,0,predict_proba,0.475,constraints_met,1,2,RF,524b665e7886c59d45a540381626605749f185b46449066b98b383ad21d1d842,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0087,0,1,CVB0083,0.40924386675226215,0.4021983985154134,19,0,predict_proba,0.475,constraints_met,1,2,RF,524b665e7886c59d45a540381626605749f185b46449066b98b383ad21d1d842,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0090,0,1,CVB0086,0.3705289148982531,0.34633134548407307,16,0,predict_proba,0.475,constraints_met,1,2,RF,524b665e7886c59d45a540381626605749f185b46449066b98b383ad21d1d842,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0097,0,1,CVB0093,0.6451418487842742,0.5506714078206886,8,1,predict_proba,0.475,constraints_met,1,2,RF,524b665e7886c59d45a540381626605749f185b46449066b98b383ad21d1d842,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0103,0,1,CVB0099,0.09430510733415057,0.07373250272435693,6,0,predict_proba,0.475,constraints_met,1,2,RF,524b665e7886c59d45a540381626605749f185b46449066b98b383ad21d1d842,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0104,0,1,CVB0100,0.22793694650862914,0.22867667925086002,6,0,predict_proba,0.475,constraints_met,1,2,RF,524b665e7886c59d45a540381626605749f185b46449066b98b383ad21d1d842,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0111,0,1,CVB0107,0.006857579107612862,0.008589031534023043,25,0,predict_proba,0.475,constraints_met,1,2,RF,524b665e7886c59d45a540381626605749f185b46449066b98b383ad21d1d842,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0116,0,1,CVB0112,0.0014650384196731071,0.001634579880790621,10,0,predict_proba,0.475,constraints_met,1,2,RF,524b665e7886c59d45a540381626605749f185b46449066b98b383ad21d1d842,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0121,0,1,CVB0117,0.11043593855396826,0.10025856760444574,6,0,predict_proba,0.475,constraints_met,1,2,RF,524b665e7886c59d45a540381626605749f185b46449066b98b383ad21d1d842,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0125,0,1,CVB0121,0.003751062252697883,0.007899761439211726,8,0,predict_proba,0.475,constraints_met,1,2,RF,524b665e7886c59d45a540381626605749f185b46449066b98b383ad21d1d842,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0001,1,1,CVB0001,0.6543018732407728,0.6199901038006663,7,1,monotonic_transformed_decision_score_not_calibrated,0.5,constraints_met,1,2,SVM,30984325f21d7e51e97a2be857f1f9b554e5ac13110396eb44facbb335316e27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0005,0,1,CVB0005,0.3468896394009512,0.38654185157833165,55,0,monotonic_transformed_decision_score_not_calibrated,0.5,constraints_met,1,2,SVM,30984325f21d7e51e97a2be857f1f9b554e5ac13110396eb44facbb335316e27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0009,0,1,CVB0009,0.24556125908853982,0.2539665873695075,55,0,monotonic_transformed_decision_score_not_calibrated,0.5,constraints_met,1,2,SVM,30984325f21d7e51e97a2be857f1f9b554e5ac13110396eb44facbb335316e27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0016,1,1,CVB0015,0.6329597249718489,0.6156172538106829,7,1,monotonic_transformed_decision_score_not_calibrated,0.5,constraints_met,1,2,SVM,30984325f21d7e51e97a2be857f1f9b554e5ac13110396eb44facbb335316e27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0025,1,1,CVB0022,0.7158325774065626,0.6450285431459895,12,1,monotonic_transformed_decision_score_not_calibrated,0.5,constraints_met,1,2,SVM,30984325f21d7e51e97a2be857f1f9b554e5ac13110396eb44facbb335316e27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0031,0,1,CVB0028,0.20126170832705553,0.1884324475528443,4,0,monotonic_transformed_decision_score_not_calibrated,0.5,constraints_met,1,2,SVM,30984325f21d7e51e97a2be857f1f9b554e5ac13110396eb44facbb335316e27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0036,0,1,CVB0033,0.2286326370790568,0.2834034474371168,84,0,monotonic_transformed_decision_score_not_calibrated,0.5,constraints_met,1,2,SVM,30984325f21d7e51e97a2be857f1f9b554e5ac13110396eb44facbb335316e27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0045,1,1,CVB0041,0.5725359179355451,0.5514282077306601,11,1,monotonic_transformed_decision_score_not_calibrated,0.5,constraints_met,1,2,SVM,30984325f21d7e51e97a2be857f1f9b554e5ac13110396eb44facbb335316e27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0049,1,1,CVB0045,0.7047913197366895,0.6616235134713434,12,1,monotonic_transformed_decision_score_not_calibrated,0.5,constraints_met,1,2,SVM,30984325f21d7e51e97a2be857f1f9b554e5ac13110396eb44facbb335316e27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0052,1,1,CVB0048,0.6153331655989819,0.6160127632593588,3,1,monotonic_transformed_decision_score_not_calibrated,0.5,constraints_met,1,2,SVM,30984325f21d7e51e97a2be857f1f9b554e5ac13110396eb44facbb335316e27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0057,1,1,CVB0053,0.5111708920187312,0.5160762096271897,10,1,monotonic_transformed_decision_score_not_calibrated,0.5,constraints_met,1,2,SVM,30984325f21d7e51e97a2be857f1f9b554e5ac13110396eb44facbb335316e27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0065,0,1,CVB0061,0.13003024544503658,0.14542655848258393,11,0,monotonic_transformed_decision_score_not_calibrated,0.5,constraints_met,1,2,SVM,30984325f21d7e51e97a2be857f1f9b554e5ac13110396eb44facbb335316e27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0072,0,1,CVB0068,0.34380317159575624,0.45699774661731046,8,0,monotonic_transformed_decision_score_not_calibrated,0.5,constraints_met,1,2,SVM,30984325f21d7e51e97a2be857f1f9b554e5ac13110396eb44facbb335316e27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0076,0,1,CVB0072,0.6925552249111414,0.7035317102729817,6,1,monotonic_transformed_decision_score_not_calibrated,0.5,constraints_met,1,2,SVM,30984325f21d7e51e97a2be857f1f9b554e5ac13110396eb44facbb335316e27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0083,0,1,CVB0079,0.3672013759816852,0.4022119234063913,12,0,monotonic_transformed_decision_score_not_calibrated,0.5,constraints_met,1,2,SVM,30984325f21d7e51e97a2be857f1f9b554e5ac13110396eb44facbb335316e27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0087,0,1,CVB0083,0.39277914517901846,0.4001589372441857,19,0,monotonic_transformed_decision_score_not_calibrated,0.5,constraints_met,1,2,SVM,30984325f21d7e51e97a2be857f1f9b554e5ac13110396eb44facbb335316e27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0090,0,1,CVB0086,0.35747284082924147,0.36256536392810246,16,0,monotonic_transformed_decision_score_not_calibrated,0.5,constraints_met,1,2,SVM,30984325f21d7e51e97a2be857f1f9b554e5ac13110396eb44facbb335316e27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0097,0,1,CVB0093,0.4480324195369924,0.5149266623222646,8,0,monotonic_transformed_decision_score_not_calibrated,0.5,constraints_met,1,2,SVM,30984325f21d7e51e97a2be857f1f9b554e5ac13110396eb44facbb335316e27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0103,0,1,CVB0099,0.18930851747642347,0.19275959341549842,6,0,monotonic_transformed_decision_score_not_calibrated,0.5,constraints_met,1,2,SVM,30984325f21d7e51e97a2be857f1f9b554e5ac13110396eb44facbb335316e27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0104,0,1,CVB0100,0.36529352199412285,0.38571289695817,6,0,monotonic_transformed_decision_score_not_calibrated,0.5,constraints_met,1,2,SVM,30984325f21d7e51e97a2be857f1f9b554e5ac13110396eb44facbb335316e27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0111,0,1,CVB0107,0.2415521457959429,0.23612903264908425,25,0,monotonic_transformed_decision_score_not_calibrated,0.5,constraints_met,1,2,SVM,30984325f21d7e51e97a2be857f1f9b554e5ac13110396eb44facbb335316e27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0116,0,1,CVB0112,0.15211571326905088,0.15099885432166524,10,0,monotonic_transformed_decision_score_not_calibrated,0.5,constraints_met,1,2,SVM,30984325f21d7e51e97a2be857f1f9b554e5ac13110396eb44facbb335316e27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0121,0,1,CVB0117,0.19979870279736933,0.20055166099527835,6,0,monotonic_transformed_decision_score_not_calibrated,0.5,constraints_met,1,2,SVM,30984325f21d7e51e97a2be857f1f9b554e5ac13110396eb44facbb335316e27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0125,0,1,CVB0121,0.08575231796137371,0.10306946287701109,8,0,monotonic_transformed_decision_score_not_calibrated,0.5,constraints_met,1,2,SVM,30984325f21d7e51e97a2be857f1f9b554e5ac13110396eb44facbb335316e27,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0001,1,1,CVB0001,0.5662072939400588,0.5947999830631606,7,1,predict_proba,0.11,constraints_met,1,2,MLP,2213497e33c6e472650e05b4b926ed941436053a2d75884eb2be8511d3a63ba9,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,73,1
GG0005,0,1,CVB0005,0.0035494066159726004,0.3400704331917522,55,0,predict_proba,0.11,constraints_met,1,2,MLP,2213497e33c6e472650e05b4b926ed941436053a2d75884eb2be8511d3a63ba9,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,73,1
GG0009,0,1,CVB0009,1.6196398237578495e-17,0.018181741877890144,55,0,predict_proba,0.11,constraints_met,1,2,MLP,2213497e33c6e472650e05b4b926ed941436053a2d75884eb2be8511d3a63ba9,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,73,1
GG0016,1,1,CVB0015,0.44356072219203324,0.4481361129977377,7,1,predict_proba,0.11,constraints_met,1,2,MLP,2213497e33c6e472650e05b4b926ed941436053a2d75884eb2be8511d3a63ba9,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,73,1
GG0025,1,1,CVB0022,0.8612890574228342,0.5683686904731847,12,1,predict_proba,0.11,constraints_met,1,2,MLP,2213497e33c6e472650e05b4b926ed941436053a2d75884eb2be8511d3a63ba9,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,73,1
GG0031,0,1,CVB0028,1.8742324041271712e-06,0.0014750563454924669,4,0,predict_proba,0.11,constraints_met,1,2,MLP,2213497e33c6e472650e05b4b926ed941436053a2d75884eb2be8511d3a63ba9,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,73,1
GG0036,0,1,CVB0033,2.2084637210667437e-07,0.1539677768777023,84,0,predict_proba,0.11,constraints_met,1,2,MLP,2213497e33c6e472650e05b4b926ed941436053a2d75884eb2be8511d3a63ba9,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,73,1
GG0045,1,1,CVB0041,0.0008849272626341872,0.29444726924777265,11,0,predict_proba,0.11,constraints_met,1,2,MLP,2213497e33c6e472650e05b4b926ed941436053a2d75884eb2be8511d3a63ba9,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,73,1
GG0049,1,1,CVB0045,0.9919354903614894,0.7958274441027892,12,1,predict_proba,0.11,constraints_met,1,2,MLP,2213497e33c6e472650e05b4b926ed941436053a2d75884eb2be8511d3a63ba9,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,73,1
GG0052,1,1,CVB0048,0.2632980875060722,0.4240057981146294,3,1,predict_proba,0.11,constraints_met,1,2,MLP,2213497e33c6e472650e05b4b926ed941436053a2d75884eb2be8511d3a63ba9,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,73,1
GG0057,1,1,CVB0053,0.019319447186950587,0.3261534546600596,10,0,predict_proba,0.11,constraints_met,1,2,MLP,2213497e33c6e472650e05b4b926ed941436053a2d75884eb2be8511d3a63ba9,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,73,1
GG0065,0,1,CVB0061,4.9105633830363493e-17,8.035062014937108e-12,11,0,predict_proba,0.11,constraints_met,1,2,MLP,2213497e33c6e472650e05b4b926ed941436053a2d75884eb2be8511d3a63ba9,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,73,1
GG0072,0,1,CVB0068,0.010126093730101478,0.26980617812648405,8,0,predict_proba,0.11,constraints_met,1,2,MLP,2213497e33c6e472650e05b4b926ed941436053a2d75884eb2be8511d3a63ba9,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,73,1
GG0076,0,1,CVB0072,0.9848337988528144,0.9742666933517178,6,1,predict_proba,0.11,constraints_met,1,2,MLP,2213497e33c6e472650e05b4b926ed941436053a2d75884eb2be8511d3a63ba9,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,73,1
GG0083,0,1,CVB0079,7.144150803184003e-12,0.23939632030066535,12,0,predict_proba,0.11,constraints_met,1,2,MLP,2213497e33c6e472650e05b4b926ed941436053a2d75884eb2be8511d3a63ba9,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,73,1
GG0087,0,1,CVB0083,0.026686691856459225,0.33186036786644574,19,0,predict_proba,0.11,constraints_met,1,2,MLP,2213497e33c6e472650e05b4b926ed941436053a2d75884eb2be8511d3a63ba9,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,73,1
GG0090,0,1,CVB0086,0.0671819670031443,0.3443965083062237,16,0,predict_proba,0.11,constraints_met,1,2,MLP,2213497e33c6e472650e05b4b926ed941436053a2d75884eb2be8511d3a63ba9,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,73,1
GG0097,0,1,CVB0093,0.16378087106102757,0.3875099531146453,8,1,predict_proba,0.11,constraints_met,1,2,MLP,2213497e33c6e472650e05b4b926ed941436053a2d75884eb2be8511d3a63ba9,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,73,1
GG0103,0,1,CVB0099,3.2834663070117385e-10,7.022537045354728e-07,6,0,predict_proba,0.11,constraints_met,1,2,MLP,2213497e33c6e472650e05b4b926ed941436053a2d75884eb2be8511d3a63ba9,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,73,1
GG0104,0,1,CVB0100,2.7722124901195453e-27,0.008697226546478932,6,0,predict_proba,0.11,constraints_met,1,2,MLP,2213497e33c6e472650e05b4b926ed941436053a2d75884eb2be8511d3a63ba9,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,73,1
GG0111,0,1,CVB0107,2.4949931725159707e-24,3.0396336892168823e-16,25,0,predict_proba,0.11,constraints_met,1,2,MLP,2213497e33c6e472650e05b4b926ed941436053a2d75884eb2be8511d3a63ba9,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,73,1
GG0116,0,1,CVB0112,6.2702047758981594e-21,2.0064472395533862e-16,10,0,predict_proba,0.11,constraints_met,1,2,MLP,2213497e33c6e472650e05b4b926ed941436053a2d75884eb2be8511d3a63ba9,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,73,1
GG0121,0,1,CVB0117,4.0664620532361667e-10,6.2640585914808614e-09,6,0,predict_proba,0.11,constraints_met,1,2,MLP,2213497e33c6e472650e05b4b926ed941436053a2d75884eb2be8511d3a63ba9,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,73,1
