Record ID,Geological Group ID,CV Block ID,Reference ID,target,repeat,outer_fold,model,parameter_hash,model_score,score_type,decision_threshold,analysis_protocol_hash,base_value,raw_model_output,additivity_absolute_error,SHAP::SiO2 (wt.%),COMPLETED::SiO2 (wt.%),OBSERVED::SiO2 (wt.%),IMPUTED::SiO2 (wt.%),SHAP::TiO2 (wt.%),COMPLETED::TiO2 (wt.%),OBSERVED::TiO2 (wt.%),IMPUTED::TiO2 (wt.%),SHAP::Al2O3 (wt.%),COMPLETED::Al2O3 (wt.%),OBSERVED::Al2O3 (wt.%),IMPUTED::Al2O3 (wt.%),SHAP::Fe2O3 (wt.%),COMPLETED::Fe2O3 (wt.%),OBSERVED::Fe2O3 (wt.%),IMPUTED::Fe2O3 (wt.%),SHAP::FeO (wt.%),COMPLETED::FeO (wt.%),OBSERVED::FeO (wt.%),IMPUTED::FeO (wt.%),SHAP::MnO (wt.%),COMPLETED::MnO (wt.%),OBSERVED::MnO (wt.%),IMPUTED::MnO (wt.%),SHAP::MgO (wt.%),COMPLETED::MgO (wt.%),OBSERVED::MgO (wt.%),IMPUTED::MgO (wt.%),SHAP::CaO (wt.%),COMPLETED::CaO (wt.%),OBSERVED::CaO (wt.%),IMPUTED::CaO (wt.%),SHAP::Na2O (wt.%),COMPLETED::Na2O (wt.%),OBSERVED::Na2O (wt.%),IMPUTED::Na2O (wt.%),SHAP::K2O (wt.%),COMPLETED::K2O (wt.%),OBSERVED::K2O (wt.%),IMPUTED::K2O (wt.%),SHAP::P2O5 (wt.%),COMPLETED::P2O5 (wt.%),OBSERVED::P2O5 (wt.%),IMPUTED::P2O5 (wt.%),SHAP::Rb (ppm),COMPLETED::Rb (ppm),OBSERVED::Rb (ppm),IMPUTED::Rb (ppm),SHAP::Sr (ppm),COMPLETED::Sr (ppm),OBSERVED::Sr (ppm),IMPUTED::Sr (ppm),SHAP::Y (ppm),COMPLETED::Y (ppm),OBSERVED::Y (ppm),IMPUTED::Y (ppm),SHAP::Zr (ppm),COMPLETED::Zr (ppm),OBSERVED::Zr (ppm),IMPUTED::Zr (ppm),SHAP::Nb (ppm),COMPLETED::Nb (ppm),OBSERVED::Nb (ppm),IMPUTED::Nb (ppm),SHAP::Ba (ppm),COMPLETED::Ba (ppm),OBSERVED::Ba (ppm),IMPUTED::Ba (ppm),SHAP::La (ppm),COMPLETED::La (ppm),OBSERVED::La (ppm),IMPUTED::La (ppm),SHAP::Ce (ppm),COMPLETED::Ce (ppm),OBSERVED::Ce (ppm),IMPUTED::Ce (ppm),SHAP::Pr (ppm),COMPLETED::Pr (ppm),OBSERVED::Pr (ppm),IMPUTED::Pr (ppm),SHAP::Nd (ppm),COMPLETED::Nd (ppm),OBSERVED::Nd (ppm),IMPUTED::Nd (ppm),SHAP::Sm (ppm),COMPLETED::Sm (ppm),OBSERVED::Sm (ppm),IMPUTED::Sm (ppm),SHAP::Eu (ppm),COMPLETED::Eu (ppm),OBSERVED::Eu (ppm),IMPUTED::Eu (ppm),SHAP::Gd (ppm),COMPLETED::Gd (ppm),OBSERVED::Gd (ppm),IMPUTED::Gd (ppm),SHAP::Tb (ppm),COMPLETED::Tb (ppm),OBSERVED::Tb (ppm),IMPUTED::Tb (ppm),SHAP::Dy (ppm),COMPLETED::Dy (ppm),OBSERVED::Dy (ppm),IMPUTED::Dy (ppm),SHAP::Ho (ppm),COMPLETED::Ho (ppm),OBSERVED::Ho (ppm),IMPUTED::Ho (ppm),SHAP::Er (ppm),COMPLETED::Er (ppm),OBSERVED::Er (ppm),IMPUTED::Er (ppm),SHAP::Tm (ppm),COMPLETED::Tm (ppm),OBSERVED::Tm (ppm),IMPUTED::Tm (ppm),SHAP::Yb (ppm),COMPLETED::Yb (ppm),OBSERVED::Yb (ppm),IMPUTED::Yb (ppm),SHAP::Lu (ppm),COMPLETED::Lu (ppm),OBSERVED::Lu (ppm),IMPUTED::Lu (ppm),SHAP::Hf (ppm),COMPLETED::Hf (ppm),OBSERVED::Hf (ppm),IMPUTED::Hf (ppm),SHAP::Ta (ppm),COMPLETED::Ta (ppm),OBSERVED::Ta (ppm),IMPUTED::Ta (ppm),SHAP::Th (ppm),COMPLETED::Th (ppm),OBSERVED::Th (ppm),IMPUTED::Th (ppm),SHAP::Ga (ppm),COMPLETED::Ga (ppm),OBSERVED::Ga (ppm),IMPUTED::Ga (ppm),SHAP::Pb (ppm),COMPLETED::Pb (ppm),OBSERVED::Pb (ppm),IMPUTED::Pb (ppm)
R1269,GG0079,CVB0075,REF0100,0,2,4,XGBoost,5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad,0.03239978477358818,predict_proba,0.4549999999999999,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.9528879523277283,-3.396667242050171,2.980232238769531e-07,0.006279728,69.48000000000002,69.48,0,-0.0016110935,0.55,0.55,0,-0.02484044,15.229999999999997,15.23,0,0.10877102,1.1,1.1,0,0.058909558,2.47,2.47,0,-0.0027200705,0.049999999999999996,0.05,0,-0.13590991,1.4500000000000002,1.45,0,-0.018601242,1.1799999999999997,1.18,0,0.026061086,1.69,1.69,0,-0.3329254,3.3900000000000006,3.39,0,0.05322008,0.16000000000000003,0.16,0,-0.42839915,127.99999999999997,128.0,0,-0.058245923,63.19999999999999,63.2,0,0.0007648376,23.400000000000002,23.4,0,-0.18941985,257.0,257.0,0,0.007290657,10.600000000000001,10.6,0,-0.009571393,528.0,528.0,0,-0.0037560395,40.60000000000001,40.6,0,-0.008845384,81.79999999999997,81.8,0,-0.0112946695,9.41,9.41,0,-0.03973005,37.39999999999999,37.4,0,-0.0021883934,6.9700000000000015,6.97,0,-0.114449084,1.21,1.21,0,-0.010048051,5.73,5.73,0,0.0084279785,0.95,0.95,0,0.008107625,4.88,4.88,0,0.0044930703,0.9099999999999999,0.91,0,0.028527426,2.3199999999999994,2.32,0,0.011823497,0.4300000000000001,0.43,0,0.0063730287,2.45,2.45,0,0.011571627,0.37999999999999995,0.38,0,-0.04342403,9.24,9.24,0,-0.48347354,1.02,1.02,0,-0.38616022,16.3,16.3,0,-2.749404e-05,18.158873026301812,,1,-0.47875875,29.5,29.5,0
R1270,GG0079,CVB0075,REF0100,0,2,4,XGBoost,5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad,0.029510222375392914,predict_proba,0.4549999999999999,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.9528879523277283,-3.4930641651153564,7.748603820800781e-07,0.011904884,70.97000000000001,70.97,0,-0.0032817745,0.54,0.54,0,-0.037135337,14.100000000000003,14.1,0,0.0065933457,1.3200000000000003,1.32,0,0.05828121,2.74,2.74,0,-0.0030669998,0.049999999999999996,0.05,0,-0.14119987,1.48,1.48,0,-0.017614564,1.1799999999999997,1.18,0,0.027642157,1.87,1.87,0,-0.33075404,3.4800000000000004,3.48,0,0.05511833,0.17000000000000004,0.17,0,-0.4239891,150.0,150.0,0,-0.024225028,79.60000000000002,79.6,0,0.0006098718,29.5,29.5,0,-0.17175482,273.00000000000006,273.0,0,0.0050632847,11.300000000000002,11.3,0,-0.010496109,446.00000000000017,446.0,0,-0.0037560395,41.400000000000006,41.4,0,-0.008937239,86.8,86.8,0,-0.01141019,9.609999999999998,9.61,0,-0.038731646,39.29999999999999,39.3,0,-0.0021883934,7.340000000000002,7.34,0,-0.08801758,1.2999999999999998,1.3,0,-0.0075887316,6.050000000000001,6.05,0,0.01110025,1.0700000000000003,1.07,0,0.007968301,5.950000000000001,5.95,0,0.0044930703,1.15,1.15,0,0.027484752,2.81,2.81,0,0.010137093,0.5699999999999998,0.57,0,0.005881911,3.0299999999999994,3.03,0,0.016082197,0.45000000000000007,0.45,0,-0.07960824,7.950000000000001,7.95,0,-0.46838403,1.0700000000000003,1.07,0,-0.41150278,15.199999999999996,15.2,0,-0.0009715272,17.756617092689204,,1,-0.5039219,26.0,26.0,0
R1271,GG0079,CVB0075,REF0100,0,2,4,XGBoost,5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad,0.04174777865409851,predict_proba,0.4549999999999999,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.9528879523277283,-3.133464813232422,7.748603820800781e-07,0.011186711,69.85,69.85,0,-0.0016110935,0.5899999999999999,0.59,0,-0.043899342,14.160000000000002,14.16,0,0.12142367,0.94,0.94,0,0.0795361,2.74,2.74,0,-0.004853967,0.049999999999999996,0.05,0,-0.14350225,1.54,1.54,0,-0.016838219,2.26,2.26,0,0.027884724,2.3,2.3,0,0.029989524,4.01,4.01,0,0.067948304,0.13999999999999999,0.14,0,-0.44184363,160.99999999999994,161.0,0,-0.03346428,102.00000000000001,102.0,0,0.0007648376,25.60000000000001,25.6,0,-0.20613208,244.99999999999991,245.0,0,0.0056109377,10.4,10.4,0,-0.006346646,596.9999999999998,597.0,0,-0.0038021929,44.300000000000004,44.3,0,-0.008082707,87.6,87.6,0,-0.013327774,9.93,9.93,0,-0.040952623,39.89999999999999,39.9,0,-0.0021883934,7.4499999999999975,7.45,0,-0.11655521,1.4500000000000002,1.45,0,-0.011261939,6.029999999999999,6.03,0,0.011224867,1.0099999999999998,1.01,0,0.0019933193,5.250000000000001,5.25,0,0.004631529,0.99,0.99,0,0.028670099,2.4200000000000004,2.42,0,0.013060572,0.4699999999999999,0.47,0,0.0068371086,2.5,2.5,0,0.013965928,0.35000000000000003,0.35,0,-0.08817715,7.67,7.67,0,-0.54246444,1.06,1.06,0,-0.37857193,16.0,16.0,0,-8.218223e-06,17.494731888862635,,1,-0.5014202,29.89999999999999,29.9,0
R1272,GG0079,CVB0075,REF0100,0,2,4,XGBoost,5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad,0.07609757035970688,predict_proba,0.4549999999999999,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.9528879523277283,-2.4965901374816895,5.960464477539063e-08,0.013002257,70.81000000000002,70.81,0,-0.0027830184,0.49000000000000005,0.49,0,-0.044390347,14.359999999999996,14.36,0,0.15704353,0.9000000000000001,0.9,0,0.08439879,2.89,2.89,0,-0.004077425,0.049999999999999996,0.05,0,-0.11309354,1.4900000000000002,1.49,0,-0.014093335,1.38,1.38,0,0.046329867,2.01,2.01,0,0.027951192,4.080000000000001,4.08,0,0.078051105,0.16000000000000003,0.16,0,-0.4414352,158.99999999999994,159.0,0,-0.031512596,94.69999999999999,94.7,0,0.0007648376,27.2,27.2,0,-0.17961629,234.0,234.0,0,0.005448052,10.600000000000001,10.6,0,-0.007299691,496.0000000000001,496.0,0,-0.00419509,40.4,40.4,0,-0.007968275,76.89999999999998,76.9,0,-0.012750743,8.88,8.88,0,-0.015375604,35.900000000000006,35.9,0,-0.0021883934,6.79,6.79,0,-0.11628791,1.5,1.5,0,-0.012258568,5.489999999999999,5.49,0,0.012890415,1.0,1.0,0,0.0021615212,5.28,5.28,0,0.008007442,1.0500000000000003,1.05,0,0.047437046,2.55,2.55,0,0.015007705,0.5100000000000002,0.51,0,0.007586416,2.75,2.75,0,0.02202573,0.41000000000000003,0.41,0,-0.08267462,7.620000000000001,7.62,0,-0.56431526,1.02,1.02,0,-0.37842122,14.100000000000003,14.1,0,0.0032375895,17.317239782994445,,1,-0.040308494,31.1,31.1,0
R1273,GG0079,CVB0075,REF0100,0,2,4,XGBoost,5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad,0.11341459304094315,predict_proba,0.4549999999999999,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.9528879523277283,-2.0563273429870605,1.3709068298339844e-06,0.013136578,71.57000000000002,71.57,0,-0.0023951877,0.4200000000000001,0.42,0,-0.022701869,14.009999999999998,14.01,0,0.28894007,0.38999999999999996,0.39,0,0.081667915,2.28,2.28,0,-0.0024931976,0.06,0.06,0,-0.10347221,1.08,1.08,0,-0.018498743,1.23,1.23,0,0.05324517,1.85,1.85,0,0.04557169,4.44,4.44,0,0.08272739,0.16000000000000003,0.16,0,-0.16235562,213.99999999999991,214.0,0,-0.077105895,57.299999999999976,57.3,0,0.0013494887,25.21999999999999,25.22,0,-0.16758381,182.20000000000007,182.2,0,0.0051822164,13.71,13.71,0,-0.00908332,362.4,362.4,0,-0.00419509,38.41,38.41,0,-0.0075585996,78.59999999999998,78.6,0,-0.012831626,9.25,9.25,0,-0.016482228,33.64,33.64,0,-0.0036410065,6.719999999999998,6.72,0,-0.11611578,0.9200000000000002,0.92,0,-0.013542866,5.71,5.71,0,0.012419231,0.8800000000000001,0.88,0,0.0020086279,5.0,5.0,0,0.008176883,0.9000000000000001,0.9,0,0.048043046,2.47,2.47,0,0.016048728,0.41000000000000003,0.41,0,0.007549286,2.44,2.44,0,0.0323162,0.41000000000000003,0.41,0,-0.07560381,6.28,6.28,0,-0.5753957,0.99,0.99,0,-0.34775877,14.920000000000002,14.92,0,0.0060407617,17.937929226883927,,1,-0.069048725,31.300000000000004,31.3,0
R1274,GG0079,CVB0075,REF0100,0,2,4,XGBoost,5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad,0.13123942911624908,predict_proba,0.4549999999999999,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.9528879523277283,-1.8900442123413086,1.1920928955078125e-06,0.016002204,70.18000000000004,70.18,0,-0.0037632647,0.54,0.54,0,-0.048388276,14.3,14.3,0,0.2897586,0.43,0.43,0,0.09205109,3.1899999999999995,3.19,0,0.02306645,0.07,0.07,0,-0.12473462,1.4,1.4,0,-0.014368506,1.83,1.83,0,0.049317304,2.1399999999999997,2.14,0,-0.05280493,3.9000000000000004,3.9,0,0.08212519,0.16000000000000003,0.16,0,-0.10223241,223.50000000000003,223.5,0,-0.03480374,104.5,104.5,0,0.0013494887,23.77,23.77,0,-0.17713729,201.40000000000003,201.4,0,0.02266055,17.770000000000003,17.77,0,-0.005066,494.0,494.0,0,-0.0038122511,40.44,40.44,0,-0.00641358,81.13,81.13,0,-0.014133746,9.630000000000003,9.63,0,-0.022060126,35.20000000000001,35.2,0,-0.0036410065,7.140000000000001,7.14,0,-0.12172901,1.1399999999999997,1.14,0,-0.017896632,6.13,6.13,0,0.013444444,0.8699999999999999,0.87,0,0.0020086279,4.73,4.73,0,0.006979355,0.8699999999999999,0.87,0,0.047386084,2.2700000000000005,2.27,0,0.016936768,0.37,0.37,0,0.007932658,2.19,2.19,0,0.030435463,0.37,0.37,0,-0.0634475,7.159999999999998,7.16,0,-0.342622,1.4,1.4,0,-0.36668956,16.350000000000005,16.35,0,0.0061140773,20.259999999999998,,1,-0.118981384,30.900000000000002,30.9,0
R1275,GG0079,CVB0075,REF0100,0,2,4,XGBoost,5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad,0.04325054958462715,predict_proba,0.4549999999999999,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.9528879523277283,-3.096531629562378,2.980232238769531e-07,0.0050995997,68.35000000000001,68.35,0,-0.001701592,0.6300000000000001,0.63,0,-0.03325155,15.490000000000002,15.49,0,0.07956971,1.17,1.17,0,0.058242936,2.8400000000000003,2.84,0,-0.003135283,0.049999999999999996,0.05,0,-0.12284781,1.5999999999999996,1.6,0,-0.014502103,2.5,2.5,0,0.026899805,2.29,2.29,0,-0.32989493,2.7799999999999994,2.78,0,0.053461373,0.18000000000000002,0.18,0,-0.39430368,72.20000000000003,72.2,0,-0.035365198,114.99999999999999,115.0,0,0.00082659407,21.42,21.42,0,-0.1275896,292.0000000000001,292.0,0,0.0068391995,9.17,9.17,0,-0.015405203,421.0000000000001,421.0,0,-0.0033555236,52.04999999999999,52.05,0,0.022128161,100.21999999999998,100.22,0,-0.0105097825,11.879999999999999,11.88,0,-0.03771303,46.839999999999996,46.84,0,-0.0021883934,8.46,8.46,0,-0.114816196,1.81,1.81,0,0.0112483045,7.390000000000001,7.39,0,0.011427716,1.12,1.12,0,0.007968301,4.990000000000001,4.99,0,0.0044930703,0.8899999999999999,0.89,0,0.02802824,2.17,2.17,0,0.011790088,0.37999999999999995,0.38,0,0.006168193,2.17,2.17,0,0.011667311,0.30999999999999994,0.31,0,0.116715856,10.499999999999998,10.5,0,-0.45779657,0.8200000000000001,0.82,0,-0.3974146,12.9,12.9,0,-0.0025144196,18.4,,1,-0.50191253,24.199999999999996,24.2,0
R1276,GG0079,CVB0075,REF0100,0,2,4,XGBoost,5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad,0.09341764450073242,predict_proba,0.4549999999999999,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.9528879523277283,-2.27260160446167,5.960464477539063e-08,0.012634794,70.87000000000002,70.87,0,-0.0025897508,0.5800000000000001,0.58,0,-0.039919153,14.499999999999998,14.5,0,0.15442114,1.06,1.06,0,0.0868172,2.6400000000000006,2.64,0,-0.0046781697,0.039999999999999994,0.04,0,-0.1197702,1.4,1.4,0,-0.017285699,1.3200000000000003,1.32,0,0.049080625,2.1,2.1,0,-0.03168162,3.92,3.92,0,0.07802145,0.20000000000000004,0.2,0,-0.35765058,174.99999999999991,175.0,0,-0.03183524,95.3,95.3,0,0.00067162805,30.180000000000007,30.18,0,-0.17641607,268.0,268.0,0,0.0065983767,13.2,13.2,0,-0.0054578893,531.0000000000001,531.0,0,-0.0038122511,47.07999999999999,47.08,0,0.0036768354,95.31999999999996,95.32,0,-0.012375239,11.119999999999997,11.12,0,-0.011283335,45.56000000000001,45.56,0,-0.0021883934,8.37,8.37,0,-0.11882595,1.4700000000000002,1.47,0,0.013072677,6.710000000000001,6.71,0,0.014835078,1.19,1.19,0,0.0019933193,6.28,6.28,0,0.008007442,1.2000000000000002,1.2,0,0.049176104,2.9299999999999997,2.93,0,0.016618872,0.55,0.55,0,0.0072635165,3.1099999999999994,3.11,0,0.020623779,0.45000000000000007,0.45,0,-0.068346076,8.829999999999998,8.83,0,-0.40070745,1.33,1.33,0,-0.39247978,16.899999999999995,16.9,0,0.0041773175,18.41834647268462,,1,-0.050101086,32.10000000000001,32.1,0
R1277,GG0079,CVB0075,REF0100,0,2,4,XGBoost,5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad,0.12093794345855713,predict_proba,0.4549999999999999,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.9528879523277283,-1.983577847480774,7.748603820800781e-07,0.014212862,73.33000000000003,73.33,0,-0.00072176894,0.6500000000000001,0.65,0,-0.039288126,16.51,16.51,0,0.15269583,0.8599999999999999,0.86,0,0.051085252,2.1200000000000006,2.12,0,-0.00562883,0.01,0.01,0,0.15071416,0.17000000000000004,0.17,0,0.022576336,0.08999999999999998,0.09,0,0.054666124,0.19000000000000003,0.19,0,-0.35112593,3.5999999999999996,3.6,0,0.08320428,0.11999999999999998,0.12,0,-0.47629946,123.00000000000003,123.0,0,-0.039356153,103.99999999999997,104.0,0,0.0019956336,30.799999999999997,30.8,0,-0.07970748,298.99999999999994,299.0,0,-0.007704925,10.8,10.8,0,-0.023291385,568.0,568.0,0,-0.0037484216,47.6,47.6,0,0.033321895,102.99999999999999,103.0,0,-0.008801673,11.9,11.9,0,-0.0054301284,49.29999999999999,49.3,0,-0.0016584711,9.359999999999998,9.36,0,-0.112444155,2.08,2.08,0,0.016431643,7.800000000000001,7.8,0,0.013374535,1.3900000000000001,1.39,0,0.016944662,7.280000000000003,7.28,0,0.00853195,1.31,1.31,0,0.062112126,3.1400000000000006,3.14,0,0.014539129,0.6000000000000001,0.6,0,0.008590984,3.26,3.26,0,0.025035322,0.49000000000000005,0.49,0,0.09182557,10.199999999999998,10.2,0,-0.5746683,1.1100000000000003,1.11,0,-0.392522,15.5,15.5,0,0.005694115,21.60619835847484,,1,0.2641541,40.79999999999999,40.8,0
R1278,GG0079,CVB0075,REF0100,0,2,4,XGBoost,5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad,0.2870928645133972,predict_proba,0.4549999999999999,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.9528879523277283,-0.9095454216003418,8.791685104370117e-07,0.03247549,68.99,68.99,0,-0.004924056,0.6000000000000001,0.6,0,0.008405529,17.559999999999995,17.56,0,0.10010478,1.27,1.27,0,0.07533998,2.24,2.24,0,-0.005030053,0.049999999999999996,0.05,0,-0.110632464,1.35,1.35,0,0.05102745,0.27,0.27,0,0.031126948,0.46000000000000024,0.46,0,0.055515714,4.56,4.56,0,0.09022825,0.16000000000000003,0.16,0,-0.35032755,166.99999999999997,167.0,0,-0.027191928,40.10000000000001,40.1,0,0.0027664427,38.79999999999999,38.8,0,0.07865241,315.00000000000006,315.0,0,0.008534884,10.499999999999998,10.5,0,0.0004977082,637.9999999999999,638.0,0,0.032968473,62.799999999999976,62.8,0,0.040432546,128.99999999999997,129.0,0,0.07571329,15.400000000000002,15.4,0,-0.005009105,60.39999999999997,60.4,0,-0.002073003,11.2,11.2,0,-0.02976009,1.3599999999999999,1.36,0,0.017545676,9.280000000000001,9.28,0,0.024867779,1.5500000000000003,1.55,0,0.0076502347,8.11,8.11,0,0.010686237,1.5299999999999998,1.53,0,0.06424156,3.9000000000000004,3.9,0,0.01813698,0.73,0.73,0,0.0043146564,4.14,4.14,0,0.025868837,0.6200000000000001,0.62,0,0.15721388,11.4,11.4,0,-0.64145154,1.2199999999999998,1.22,0,0.056925155,21.4,21.4,0,0.004600087,18.48018559189677,,1,0.14390045,37.99999999999999,38.0,0
R1279,GG0079,CVB0075,REF0100,0,2,4,XGBoost,5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad,0.12091582268476486,predict_proba,0.4549999999999999,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.9528879523277283,-1.9837859869003296,1.2516975402832031e-06,0.025349338,76.82000000000001,76.82,0,-0.0027744856,0.2999999999999999,0.3,0,-0.0040862677,11.87,11.87,0,0.33659834,0.020000000000000052,0.02,0,0.07302653,2.18,2.18,0,-0.007341452,0.049999999999999996,0.05,0,-0.108281255,0.5699999999999998,0.57,0,0.0038933116,0.6300000000000001,0.63,0,0.032779455,1.85,1.85,0,0.032662008,4.260000000000001,4.26,0,0.078427,0.17000000000000004,0.17,0,0.06957287,274.9999999999999,275.0,0,-0.017532028,33.60000000000001,33.6,0,0.0049712462,37.709999999999994,37.71,0,-0.19287765,161.39999999999998,161.4,0,0.0012867062,13.389999999999999,13.39,0,-0.010564395,173.59999999999994,173.6,0,-0.002168513,29.279999999999998,29.28,0,-0.009325695,60.50000000000002,60.5,0,-0.017708449,7.4499999999999975,7.45,0,-0.038847703,27.32,27.32,0,-0.005332018,6.490000000000001,6.49,0,0.04110007,0.6500000000000001,0.65,0,-0.013894341,6.1000000000000005,6.1,0,0.010574454,1.1799999999999997,1.18,0,0.0039135246,7.190000000000003,7.19,0,0.004756525,1.3900000000000001,1.39,0,0.030142702,3.63,3.63,0,0.008566955,0.5899999999999999,0.59,0,0.00475625,3.46,3.46,0,0.026193622,0.5700000000000001,0.57,0,-0.07035076,6.180000000000001,6.18,0,-0.5820362,0.8599999999999999,0.86,0,-0.17857291,11.63,11.63,0,0.0058643147,19.010155213605596,,1,-0.56364036,25.000000000000004,25.0,0
R1280,GG0079,CVB0075,REF0100,0,2,4,XGBoost,5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad,0.24549990892410278,predict_proba,0.4549999999999999,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.9528879523277283,-1.1227588653564453,8.940696716308594e-07,0.02446014,73.29000000000002,73.29,0,0.0008583357,0.4799999999999999,0.48,0,0.07172625,13.11,13.11,0,0.32710597,0.21000000000000005,0.21,0,0.09775522,2.9700000000000006,2.97,0,0.0014295947,0.06,0.06,0,-0.14956948,1.19,1.19,0,-0.020300077,1.0099999999999998,1.01,0,0.05166965,1.9299999999999997,1.93,0,0.025966713,4.03,4.03,0,0.10463484,0.17000000000000004,0.17,0,-0.111247376,221.90000000000003,221.9,0,-0.016560296,92.4,92.4,0,0.0013494887,22.51,22.51,0,-0.16803819,170.50000000000006,170.5,0,0.022267029,19.78,19.78,0,-0.0009103239,591.7,591.7,0,-0.00237959,33.81,33.81,0,-0.0056875735,68.17000000000002,68.17,0,-0.019520655,8.059999999999999,8.06,0,-0.018050985,29.89999999999999,29.9,0,-0.0037466427,5.87,5.87,0,-0.12160579,1.0500000000000003,1.05,0,-0.02309161,5.21,5.21,0,0.013576807,0.78,0.78,0,0.00095665845,4.49,4.49,0,0.008780509,0.81,0.81,0,0.055651348,2.2299999999999995,2.23,0,0.017336791,0.36,0.36,0,0.008888787,2.1200000000000006,2.12,0,0.03685254,0.33000000000000007,0.33,0,-0.054178767,5.599999999999999,5.6,0,0.13464297,1.6799999999999997,1.68,0,-0.36467198,13.330000000000002,13.33,0,0.006252455,19.2541943534981,,1,-0.10247453,31.300000000000004,31.3,0
R1281,GG0079,CVB0075,REF0100,0,2,4,XGBoost,5c88e068396f32f89d85756e9dbc6ab2fb26afa93a4d5569f61d74bfd99473ad,0.19160088896751404,predict_proba,0.4549999999999999,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,-0.9528879523277283,-1.4396413564682007,1.1920928955078125e-06,0.008634975,72.70000000000003,72.7,0,-0.0028784727,0.41000000000000003,0.41,0,0.102951035,13.12,13.12,0,0.33982098,0.10000000000000003,0.1,0,0.097026125,2.28,2.28,0,-0.011595296,0.06,0.06,0,-0.13041443,0.75,0.75,0,-0.02182556,1.27,1.27,0,0.051539894,2.09,2.09,0,0.054326072,4.64,4.64,0,0.09040455,0.18000000000000002,0.18,0,0.07283619,271.49999999999994,271.5,0,-0.041503925,71.69999999999997,71.7,0,0.0013494887,21.98,21.98,0,-0.16233638,177.70000000000005,177.7,0,0.01883426,16.310000000000002,16.31,0,-0.0025346437,516.4999999999999,516.5,0,-0.0021785712,31.269999999999996,31.27,0,-0.0075209285,63.21000000000002,63.21,0,-0.017724406,7.539999999999999,7.54,0,-0.015948355,28.199999999999992,28.2,0,-0.005332018,6.04,6.04,0,-0.113743015,0.8899999999999999,0.89,0,-0.018971985,5.299999999999999,5.3,0,0.015977366,0.79,0.79,0,0.00059807615,4.360000000000001,4.36,0,0.008355055,0.77,0.77,0,0.05425736,2.0599999999999996,2.06,0,0.01610183,0.33000000000000007,0.33,0,0.0076734843,2.1200000000000006,2.12,0,0.03315135,0.36,0.36,0,-0.059305802,5.62,5.62,0,-0.43953136,1.42,1.42,0,-0.3192294,12.110000000000001,12.11,0,0.009106367,19.060775214496683,,1,-0.09712455,34.099999999999994,34.1,0
