Record ID,Geological Group ID,Reference-connected block,reported_type,true_code,repeat_id,repeat_seed,outer_fold,valid_oof,abstain_reason,raw_P_I,raw_P_A,raw_P_S,calibrated_P_I,calibrated_P_A,calibrated_P_S,temperature,temperature_fitted,analysis_protocol_hash,effective_split_seed,split_seed_offset,SHAP::(La/Yb)N,SHAP::A/CNK,SHAP::A/NK,SHAP::Al2O3,SHAP::Ba,SHAP::CaO,SHAP::Ce,SHAP::Dy,SHAP::Er,SHAP::Eu,SHAP::Eu/Eu*,SHAP::Fe*,SHAP::Fe2O3,SHAP::FeO,SHAP::Ga,SHAP::Gd,SHAP::Hf,SHAP::Ho,SHAP::K2O,SHAP::K2O/Na2O,SHAP::La,SHAP::Lu,SHAP::MgO,SHAP::MnO,SHAP::Na2O,SHAP::Nb,SHAP::Nd,SHAP::P2O5,SHAP::Pr,SHAP::Rb,SHAP::Rb/Sr,SHAP::SiO2,SHAP::Sm,SHAP::Sr,SHAP::Ta,SHAP::Tb,SHAP::TiO2,SHAP::Tm,SHAP::Y,SHAP::Yb,SHAP::Zr,SHAP::Zr/Hf
R0081,GG0045,RCB0034,S,2,1,20269892,1,True,,0.12051361799240112,0.8259407877922058,0.05354565754532814,0.19884576272220322,0.6829414052893871,0.1182128319884096,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,0.040209968,-0.044059347,-0.01070812,0.054817475,0.005471026,0.008234642,0.007734181,-0.02178845,0.0119566955,0.017418984,-0.0011849774,-0.0037249727,0.0,0.005338407,0.0014982896,-0.28991422,-0.02552374,-0.023640802,0.013405215,0.05402644,-0.22093838,-0.010575146,-0.0061343033,0.0044809403,-0.29834503,0.008056249,-0.2680579,0.0,0.16788296,0.044066597,-0.005820171,0.015334669,0.006514836,-0.008108461,-0.18706737,0.0016888762,-0.11062278,0.009151201,-0.3153532,-0.0060827183,-0.01104443
R0082,GG0045,RCB0034,S,2,1,20269892,1,True,,0.4029780328273773,0.09458288550376892,0.5024390816688538,0.39265140303445223,0.15505374057117158,0.4522948563943763,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,0.13889723,-0.018096695,0.0044587767,0.12472994,0.034518033,0.009488145,0.008598957,0.021271145,0.0119566955,0.012151234,-0.0011849774,0.25713307,0.0,0.005338407,0.0014982896,0.4285131,0.016377058,0.038993955,0.018737398,0.052568916,-0.17035812,-0.010575146,-0.05319109,0.0047258744,-0.21441217,-0.0031619486,-0.28913137,0.0,0.2174395,0.044066597,-0.0074801124,-0.0025010817,0.006514836,-0.010846827,-0.13500452,0.0016888762,-0.029355789,0.010619797,-0.22570366,-0.02942691,-0.01104443
R0083,GG0045,RCB0034,S,2,1,20269892,1,True,,0.2721373438835144,0.13860011100769043,0.5892625451087952,0.3039710945911163,0.19723639889316694,0.4987925065157168,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,0.14000297,-0.018096695,0.005576729,0.12198741,0.030489888,0.024624787,0.013873339,0.021700773,0.0119566955,0.017418984,-0.0011849774,0.19930814,0.0,0.005338407,0.0014982896,0.43024945,0.016377058,-0.027484315,0.017134145,0.052568916,-0.16044503,-0.010575146,-0.010619289,0.0047258744,-0.087900355,-0.0031619486,-0.28913137,0.0,0.22927977,0.044066597,-0.006305108,0.0070311865,0.006514836,-0.010846827,-0.1740526,0.0016888762,-0.057736896,0.010619797,-0.22436592,-0.02942691,-0.01104443
R0084,GG0045,RCB0034,S,2,1,20269892,1,True,,0.22326801717281342,0.069381482899189,0.707350492477417,0.2803427131453413,0.13252568768713918,0.5871315991675196,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,0.11046258,0.015108276,0.00603793,0.08997464,0.043913297,0.02043935,0.016236022,-0.09246253,0.0119566955,0.026425954,-0.0011849774,0.16458482,0.0,0.009854526,0.0014982896,0.5544167,-0.02552374,0.094547816,0.014792717,0.059939004,-0.15949425,-0.010575146,0.06727645,0.009777907,0.16034722,0.008056249,-0.34159335,0.0,0.23352407,0.020952517,-0.019267967,0.0096278675,0.006514836,-0.01084864,-0.16845219,0.009582422,-0.11062278,0.029524583,-0.21638371,0.14131506,-0.01104443
R0085,GG0045,RCB0034,S,2,1,20269892,1,True,,0.2662277817726135,0.2580853998661041,0.47568684816360474,0.2914581152528394,0.2857119097460638,0.4228299750010968,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,0.12195293,-0.018096695,0.005576729,0.08865522,0.030489888,0.010101158,0.008808477,-0.09362872,0.0119566955,0.017418984,-0.0011849774,0.117933795,0.0,0.005338407,0.0014982896,0.3500346,0.016377058,-0.07269074,0.019619878,0.05782701,-0.19917518,-0.010575146,0.064681426,0.0047258744,-0.217145,-0.0031619486,-0.30703574,0.0,0.1950958,0.044066597,-0.006305108,0.013424859,0.006514836,-0.01175724,-0.1584908,0.0016888762,-0.11062278,0.010619797,-0.24127564,0.014301255,-0.01104443
R0086,GG0045,RCB0034,S,2,1,20269892,1,True,,0.20372509956359863,0.5333622097969055,0.2629126310348511,0.24808149176355468,0.4597710014317972,0.2921475068046481,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,0.091178976,-0.01951353,0.0058364095,0.093261376,0.012052581,0.01570551,0.016236022,-0.02178845,0.0119566955,0.017418984,-0.0011849774,0.007403084,0.0,0.005338407,0.0014982896,-0.002069532,-0.02552374,-0.027484315,0.014792717,0.03997326,-0.21443996,-0.010575146,0.016103733,0.0014529475,0.13870856,0.008056249,-0.33658782,0.0,0.2743036,0.04616807,-0.019479947,0.024202358,0.006514836,-0.01084864,-0.20274058,0.0016888762,-0.11062278,0.019439798,-0.28858343,-0.05760779,-0.01104443
R0087,GG0045,RCB0034,S,2,1,20269892,1,True,,0.3429199755191803,0.2966361343860626,0.3604438304901123,0.3397077211524836,0.3095557821053488,0.3507364967421677,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,0.058837313,-0.018096695,0.00603793,0.08736096,0.039997257,0.008234642,0.008598957,-0.09246253,0.0119566955,0.017418984,-0.0011849774,0.117717355,0.0,0.005338407,0.0014982896,0.37821153,-0.02552374,-0.032750018,0.0155903315,0.052568916,-0.18304265,-0.010575146,-0.025612477,0.0014529475,-0.2479902,-0.0031619486,-0.28631344,0.0,0.18815367,0.044066597,-0.005820171,0.015334669,0.006514836,-0.0090170605,-0.18706737,0.0016888762,-0.11062278,0.010619797,-0.23299992,0.15424861,-0.01104443
R0088,GG0045,RCB0034,S,2,1,20269892,1,True,,0.3799845576286316,0.10660510510206223,0.5134103298187256,0.37657341671297173,0.16672255093234709,0.4567040323546812,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,0.062464904,-0.018096695,0.00603793,0.08736096,0.039997257,0.008234642,0.008598957,-0.09246253,0.0119566955,0.017418984,-0.0011849774,0.23021276,0.0,0.005338407,0.0014982896,0.63290495,-0.02552374,-0.032750018,0.0155903315,0.052568916,-0.16358274,-0.010575146,-0.025612477,0.0014529475,-0.14572512,-0.0031619486,-0.27017128,0.0,0.18639293,0.044066597,-0.005820171,0.015334669,0.006514836,-0.0090170605,-0.18528101,0.0016888762,-0.11062278,0.010619797,-0.20813233,0.15424861,-0.01104443
R0089,GG0045,RCB0034,S,2,1,20269892,1,True,,0.4475266933441162,0.06547876447439194,0.48699450492858887,0.4260124803054682,0.12425699477190122,0.44973052492263055,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,-0.008225148,-0.019907618,-0.01070812,0.08916491,-0.056033388,0.008234642,0.008598957,-0.09246253,0.0119566955,0.041171376,-0.0011849774,0.023411386,0.0,0.005338407,0.0014982896,0.6373253,0.016377058,-0.032750018,0.018737398,0.05782701,-0.1986714,-0.010575146,0.05402316,0.0047258744,-0.21339257,-0.0031619486,-0.28807566,0.0,0.2006931,0.044066597,-0.005820171,0.013424859,0.006514836,-0.013587006,-0.18528101,0.0016888762,0.029303463,0.010619797,-0.21788912,0.16492127,-0.01104443
R0090,GG0045,RCB0034,S,2,1,20269892,1,True,,0.2330927699804306,0.5001400709152222,0.2667672038078308,0.26869310716770045,0.4383358140718371,0.29297107876046247,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,0.12434341,-0.040895484,0.0128159365,0.05960755,-0.0046942187,0.024624787,0.015371246,0.0066703428,0.0119566955,0.041171376,-0.0011849774,0.25496536,0.0,0.005338407,0.0014982896,-0.20746233,0.016377058,-0.027484315,0.017715422,0.052568916,-0.14692667,-0.010575146,0.0072414363,-0.000747351,-0.05658521,-0.0031619486,-0.28498763,0.0,0.2995791,0.044066597,-0.019752905,0.0032341941,0.0072546746,-0.010846827,-0.1740526,0.0016888762,0.029303463,0.011243818,-0.20243715,-0.030508356,-0.01104443
R0091,GG0045,RCB0034,S,2,1,20269892,1,True,,0.2879565358161926,0.326533704996109,0.3855096995830536,0.3039883922335184,0.32950299038639475,0.3665086173800869,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,-0.02386576,-0.040895484,0.013075618,0.06274987,-0.0033497233,0.01570551,0.015371246,0.007836527,0.0119566955,0.04970232,-0.0011849774,0.22299565,0.0,0.009854526,0.0014982896,-0.18671627,0.016377058,-0.018375099,0.015754668,0.055020005,-0.2161881,-0.010575146,-0.0113074295,0.008384636,0.19158718,0.008056249,-0.3113805,0.0,0.32146406,0.037355483,-0.019479947,0.011537676,0.0072546746,-0.009938227,-0.19996364,0.009582422,0.029303463,0.019860007,-0.19836558,0.014745235,-0.01104443
R0173,GG0035,RCB0028,S,2,1,20269892,1,True,,0.14588294923305511,0.01745900698006153,0.8366580605506897,0.23146631901005552,0.059353123274094415,0.7091805577158501,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,-0.24833912,-0.013719814,0.009838687,0.07444401,0.03237208,0.0034643435,0.031645536,0.010879894,-0.0036934232,-0.006779461,0.02808092,0.14126763,0.0,0.01280313,0.003316476,-0.08399218,0.023471963,-0.024100937,0.019983305,0.0055528358,0.2813243,0.016468622,0.05635739,0.014992758,0.20898184,0.05465211,0.11135153,0.0,0.026123075,0.0012618061,0.020267347,0.031176142,-0.00088919466,-0.028313534,0.17766382,0.04030427,0.022742983,0.033501226,0.5410384,-0.026237119,0.032557566
R0174,GG0035,RCB0028,S,2,1,20269892,1,True,,0.16418252885341644,0.018012991175055504,0.8178044557571411,0.24742359442192893,0.06000578136791333,0.6925706242101577,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,0.04598243,-0.0035553528,0.009838687,0.05491664,0.04927721,-0.018575123,0.027455246,0.010879894,-0.0036934232,-0.006674052,0.02808092,0.057832055,0.0,0.01280313,0.003316476,-0.14892177,0.023471963,-0.018557213,0.04354543,-0.003964734,0.32996538,0.0053150062,0.048404813,0.014992758,0.26328406,0.05465211,0.045910496,0.0,0.027119642,0.0012618061,0.029684661,0.031202663,-0.00088919466,-0.028313534,0.15635026,-0.014752088,0.020759268,0.02236794,0.44362906,-0.028647047,0.032557566
R0175,GG0035,RCB0028,S,2,1,20269892,1,True,,0.22280186414718628,0.06869115680456161,0.7085070013999939,0.280137385444427,0.1317588524484044,0.5881037621071686,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,0.11130914,0.04847998,0.010377693,0.10217121,-0.017116707,-0.034654096,0.013544313,0.013350477,-0.011418035,-0.006674052,0.02808092,0.20532124,0.0,0.01280313,0.0014982896,-0.27081546,0.008953236,0.064253606,0.004955549,-0.05409904,-0.016125066,0.016468622,0.050844036,0.020775441,0.25021628,0.013538138,0.14636041,0.0,0.04102233,0.0012618061,0.028284654,0.062127836,0.010644289,-0.02646036,0.16968869,-0.018029945,0.020759268,0.020866033,-0.04065054,-0.02935373,0.032557566
R0176,GG0035,RCB0028,S,2,1,20269892,1,True,,0.11223439127206802,0.00984962098300457,0.8779160380363464,0.20208270256913086,0.042473778165914966,0.7554435192649542,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,0.10408557,0.020108178,0.01811221,0.07836558,0.061857954,-0.034654096,0.022869747,0.010879894,-0.0036934232,-0.011294513,0.020683428,0.13016751,0.0,0.01280313,0.003316476,0.037934538,0.023471963,-0.02192583,0.01863208,0.008995393,0.21446985,0.0053150062,0.06019088,0.02029832,0.2622236,0.048960343,0.04147332,0.0,0.24248879,0.0012618061,0.029684661,0.031202663,-0.02531967,-0.013120542,0.1151766,0.0154499905,0.027155207,0.029557895,0.4071213,-0.02741202,-0.05542438
R0177,GG0035,RCB0028,S,2,1,20269892,1,True,,0.13005928695201874,0.006339480634778738,0.8636012673377991,0.2217423010053827,0.03196881653837291,0.7462888824562445,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,0.12567107,0.017668141,0.0197696,0.15528351,0.018024085,0.013364816,0.020247528,0.028380908,0.01439761,0.061049845,0.01089201,0.24057254,0.0,0.01280313,0.0014982896,0.17102441,0.016377058,-0.027484315,0.031169264,0.05782701,-0.004491413,0.0053150062,0.07134647,0.0053566433,0.31944287,-0.0031619486,0.004852861,0.0,0.31661922,-0.022469914,-0.011090534,0.0017818473,-0.02531967,-0.013587006,0.12210238,0.009582422,0.02830944,0.029524583,-0.086936176,-0.022905497,-0.05542438
R0178,GG0035,RCB0028,S,2,1,20269892,1,True,,0.1956254243850708,0.015877075493335724,0.7884975075721741,0.2744399065569627,0.054862578345968104,0.6706975150970692,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,0.16205688,0.024678834,0.01811221,0.09276804,0.059246615,0.013364816,0.025085004,0.013350477,-0.011418035,-0.011294513,0.020683428,0.07052504,0.0,0.01280313,0.0014982896,-0.15102358,0.016377058,0.053368874,0.022751372,0.006363565,0.16661665,0.0053150062,0.06019088,0.008384636,0.3476877,0.012057269,0.13329458,0.0,0.3106285,-0.032985564,0.017488852,0.02565863,-0.02531967,-0.012230033,0.15217148,0.009582422,0.027155207,0.028055988,-0.042069197,-0.026668165,-0.05542438
R0179,GG0035,RCB0028,S,2,1,20269892,1,True,,0.1010618582367897,0.010789604857563972,0.8881484866142273,0.18988508566730417,0.04525351578340952,0.7648613985492863,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,0.11924924,0.05628003,0.01811221,0.11101912,0.061857954,0.013364816,0.025085004,0.013350477,-0.002208075,-0.011294513,0.020683428,0.20781836,0.0,0.01280313,0.003316476,-0.103486694,0.016377058,0.0544509,0.022751372,-0.0011673272,0.12822163,0.0053150062,0.06019088,0.018270139,0.2544938,0.048960343,0.112287275,0.0,0.31728405,-0.032985564,-0.018379984,0.011281174,-0.02531967,-0.013120542,0.120542906,0.008533558,0.027155207,0.028055988,0.40711552,-0.04181613,-0.05542438
R0280,GG0053,RCB0039,A,1,1,20269892,1,True,,0.598159670829773,0.048953790217638016,0.35288652777671814,0.5224752246933159,0.10500689777914882,0.3725178775275353,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,0.097348,0.05864444,0.010377693,0.013500422,-0.017116707,-0.018575123,0.018529741,0.010879894,-0.011418035,-0.006674052,0.02808092,-0.020712372,0.0,0.009854526,0.0014982896,-0.24911763,0.008953236,0.047580715,0.041794658,-0.0024574008,-0.13040638,0.016468622,0.033164266,0.027893629,0.20425108,0.013538138,0.17120606,0.0,0.0006174166,0.0012618061,0.028284654,0.028938517,0.010644289,-0.02646036,0.16416676,-0.018029945,0.020759268,0.02236794,-0.2539857,-0.02831807,0.032557566
R0281,GG0053,RCB0039,A,1,1,20269892,1,True,,0.39114516973495483,0.1518733948469162,0.45698148012161255,0.3773377767885256,0.20575401255303088,0.4169082106584437,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,0.13619806,0.039980814,0.010377693,0.014926171,0.048715685,-0.018575123,0.019083463,0.010879894,-0.011418035,-0.02161688,-0.011166256,0.24138236,0.0,-0.012314966,0.0025855943,-0.12968247,0.008953236,0.05318676,0.02787312,-0.07581635,-0.033115618,0.016468622,0.047434967,0.027893629,0.24758741,0.013538138,-0.050809152,0.0,-0.21498863,0.0012618061,0.01886734,0.063588865,0.010644289,-0.03775467,0.15400264,0.0071531357,0.02221068,0.020496193,-0.18753073,-0.032823764,0.032557566
R0282,GG0053,RCB0039,A,1,1,20269892,1,True,,0.4891977906227112,0.03198029100894928,0.47882193326950073,0.46288309575646713,0.08055171242836051,0.4565651918151723,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,0.10115859,-0.049787287,0.009838687,-0.26182157,0.051327024,-0.034654096,0.015242236,0.010879894,-0.0036934232,-0.005479739,0.011914531,-0.010408895,0.0,0.013802543,0.009449195,-0.026919015,0.008953236,0.048868857,-0.0064065913,-0.19092473,0.16054684,0.016468622,0.047583498,0.0126237115,0.17093398,0.04994958,-0.034494035,0.0,-0.24838684,0.0012618061,0.040200897,0.07778276,0.0015257769,-0.03309553,0.1188708,-0.014752088,0.02221068,0.013306238,0.38411063,-0.043868538,0.011380835
R0283,GG0053,RCB0039,A,1,1,20269892,1,True,,0.4638233482837677,0.2027755081653595,0.3334011137485504,0.4170819379830107,0.2453952149808802,0.3375228470361092,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,0.08238467,0.010461852,0.023647781,-0.2439471,0.03613494,-0.011517848,0.01508389,0.010879894,-0.011418035,-0.00085927825,0.011914531,-0.053149972,0.0,0.01037098,0.0014982896,-0.27002034,0.008953236,-0.10583742,0.026788047,-0.16232873,-0.05627066,0.0053150062,0.026928289,0.010613674,0.3224364,0.012057269,-0.046104535,0.0,0.24083947,0.0012618061,0.026437711,0.056005932,-0.0008174083,-0.012230033,0.12216356,0.009582422,0.020759268,0.029557895,-0.16902408,-0.041158225,0.011380835
R0284,GG0053,RCB0039,A,1,1,20269892,1,True,,0.11874394863843918,0.552726686000824,0.32852935791015625,0.17856325377380164,0.47857815743366583,0.34285858879253256,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,0.124992624,0.0030439398,0.010139303,0.0034496002,0.033480823,-0.0323134,0.020944487,0.0053659435,-0.011418035,-0.00838588,0.018654225,-0.04912062,0.0,0.009854526,0.0014982896,-0.27260917,0.016377058,0.06529881,0.004955549,-0.17060636,-0.12035016,0.003885151,0.0058318013,0.011973334,0.24042134,0.012057269,0.19997992,0.0,0.31307605,-0.014900323,0.0104779275,0.059079163,0.0019882224,-0.012230033,-0.23649584,-0.019800851,0.021753289,0.02236794,-0.22338708,-0.025849294,0.009164866
R0285,GG0053,RCB0039,A,1,1,20269892,1,True,,0.3217630684375763,0.5452722907066345,0.13296464085578918,0.3367196683302679,0.47219335739337087,0.19108697427636134,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,0.1424474,0.050145276,0.0036837116,-0.1641408,-0.030301753,-0.0323134,0.014688513,0.0053659435,-0.011418035,-0.00085927825,0.00942513,-0.040482953,0.0,0.012307561,0.0025855943,-0.2426431,0.008953236,0.06387967,-0.0054581193,-0.17054464,-0.16472602,0.016468622,0.057786047,0.024325982,0.09276609,0.013538138,0.13758996,0.0,-0.24099067,-0.010011403,0.0104779275,0.054498903,0.013522484,-0.03775467,-0.15692039,-0.018029945,0.016808763,0.013306238,-0.21993813,-0.029649928,0.009164866
R0637,GG0035,RCB0028,S,2,1,20269892,1,True,,0.061639461666345596,0.004805962089449167,0.9335545897483826,0.14482879771028842,0.0282172248777568,0.8269539774119548,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,0.13988921,0.049059182,0.009523226,0.17704268,0.010516156,0.022370303,-0.024438493,0.028380908,0.007341829,0.08148858,0.0060548857,0.18113792,0.0,0.01280313,-0.006411355,0.31595725,-0.0045774486,-0.027484315,0.026136588,0.06663742,0.13463676,-0.010575146,0.06296696,0.0053566433,0.12771395,-0.008739065,0.034737397,0.0,0.32177344,0.022199351,-0.0008050301,-0.03707506,0.006291619,-0.01762944,0.118996315,-0.0059475712,0.033855025,-0.053382345,0.2524423,0.13171011,0.018638745
R0638,GG0035,RCB0028,S,2,1,20269892,1,True,,0.10344920307397842,0.03733585402369499,0.8592149019241333,0.18500920970799553,0.09626339635112693,0.7187273939408776,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,0.028717678,-0.009394104,0.007868355,0.17414625,-0.01563384,0.03166838,-0.010471065,0.015075877,0.012280598,0.08148858,0.002286885,0.06011771,0.0,0.01280313,-0.006411355,0.07037675,0.016377058,0.018306056,0.03348838,0.06894177,0.10983521,-0.010575146,0.08797165,0.039486323,0.18961474,-0.008739065,0.023856096,0.0,0.35695952,0.022199351,-0.03013223,-0.05618356,0.02181786,-0.01762944,0.117111154,0.008533558,0.033855025,0.029524583,0.25499004,0.16128275,-0.03172967
R0639,GG0035,RCB0028,S,2,1,20269892,1,True,,0.10166432708501816,0.029914380982518196,0.8684212565422058,0.18478108326431394,0.0843473921865064,0.7308715245491796,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,0.027148046,0.05628003,0.01695971,0.16531774,-0.01563384,0.041568853,-0.011003017,0.015075877,0.012280598,0.07123985,0.002286885,0.066375315,0.0,0.01280313,-0.010348073,0.09498265,0.016377058,0.094547816,0.026136588,0.0699272,-0.0108027365,-0.010575146,0.08797165,0.013681603,0.2060439,-0.008739065,0.019879788,0.0,0.35302284,0.020952517,-0.002542634,-0.051213067,0.02181786,-0.01762944,0.13370982,0.008533558,0.02830944,0.029524583,0.29892427,0.16669402,-0.03172967
R0640,GG0035,RCB0028,S,2,1,20269892,1,False,row_missingness_at_or_above_threshold,,,,,,,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R0641,GG0035,RCB0028,S,2,1,20269892,1,True,,0.309454083442688,0.5947472453117371,0.09579867124557495,0.33425360753223404,0.5081208035925671,0.15762558887519887,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,0.08369094,0.017564196,0.005576729,0.060713775,-0.00051455945,0.01242008,0.010150962,-0.022954633,-0.011418035,0.007638705,-0.02193944,-0.009597079,0.0,0.005338407,0.0014982896,-0.31037673,-0.02552374,0.027952472,0.0096686715,-0.07425902,-0.27841747,-0.010575146,0.014138065,-0.0050151995,-0.29753187,-0.004732285,0.13298164,0.0,0.18939252,0.041159324,-0.0019234244,-0.038448773,-0.010518085,-0.0108926315,-0.18189105,-0.00029555126,-0.08012132,-0.022135582,-0.3041321,0.12983094,-0.015601814
R0642,GG0035,RCB0028,S,2,1,20269892,1,True,,0.32650965452194214,0.5741088390350342,0.0993814691901207,0.34454536286479975,0.4947298807524619,0.1607247563827384,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,0.101420544,0.017564196,0.005576729,0.07105024,-0.00051455945,0.01242008,0.010150962,-0.022954633,-0.011418035,0.007638705,-0.02193944,-0.009597079,0.0,0.005338407,0.0014982896,-0.3072805,-0.02552374,0.027952472,0.0096686715,-0.07425902,-0.26577783,-0.010575146,0.01101907,-0.0050151995,-0.31404617,-0.004732285,0.16529123,0.0,0.18939252,0.041159324,-0.0019234244,-0.033956345,-0.010518085,-0.0108926315,-0.18189105,-0.00029555126,-0.08012132,-0.022135582,-0.3072511,0.12983094,-0.015601814
R0643,GG0035,RCB0028,S,2,1,20269892,1,False,row_missingness_at_or_above_threshold,,,,,,,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R0644,GG0035,RCB0028,S,2,1,20269892,1,True,,0.4841998815536499,0.21877223253250122,0.2970278263092041,0.42882149265019426,0.2576862956694967,0.313492211680309,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,0.100870706,0.017564196,0.005576729,0.09774416,-0.00558261,0.01242008,0.011015738,-0.09362872,-0.011418035,0.004153344,-0.02193944,-0.0051265107,0.0,0.005338407,0.0014982896,0.08379715,-0.02552374,0.027952472,0.023345202,0.05782701,-0.27426445,-0.010575146,0.03272598,0.0010887948,-0.2941468,-0.0031619486,0.14247312,0.0,0.21982817,0.051674977,-0.0019234244,-0.0314241,-0.010518085,-0.01175724,-0.18189105,-0.00029555126,-0.08102435,-0.023438705,-0.30360606,0.12912743,-0.015601814
R0645,GG0035,RCB0028,S,2,1,20269892,1,True,,0.27701273560523987,0.603014349937439,0.11997292935848236,0.3094683008796993,0.5095453683469483,0.18098633077335233,1.5599255564233097,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,20269892,0,0.0,0.10637955,0.017564196,0.005576729,0.07105024,-0.00051455945,0.01242008,0.010150962,-0.022954633,-0.011418035,0.007638705,-0.02193944,-0.009597079,0.0,0.005338407,0.0014982896,-0.32517242,-0.02552374,0.027952472,0.014927309,0.052855235,-0.26577783,-0.010575146,0.014293896,-0.0050151995,-0.31404617,-0.0031619486,0.16529123,0.0,0.1923713,0.051674977,-0.0019234244,-0.026931673,-0.010518085,-0.01175724,-0.18189105,-0.00029555126,-0.08012132,-0.022135582,-0.3237993,0.12983094,-0.015601814
